dep_id,key,value,date
40,Review Special History,3,06/29/12
40,Review Special History,0,06/30/12
40,Review/Discuss Documents During Visit,4,06/01/12
40,Review/Discuss Documents During Visit,0,06/02/12
40,Review/Discuss Documents During Visit,0,06/03/12
40,Review/Discuss Documents During Visit,0,06/04/12
40,Review/Discuss Documents During Visit,4,06/05/12
40,Review/Discuss Documents During Visit,4,06/06/12
40,Review/Discuss Documents During Visit,0,06/07/12
40,Review/Discuss Documents During Visit,0,06/08/12
40,Review/Discuss Documents During Visit,0,06/09/12
40,Review/Discuss Documents During Visit,0,06/10/12
40,Review/Discuss Documents During Visit,6,06/11/12
40,Review/Discuss Documents During Visit,0,06/12/12
40,Review/Discuss Documents During Visit,0,06/13/12
40,Review/Discuss Documents During Visit,0,06/14/12
40,Review/Discuss Documents During Visit,4,06/15/12
40,Review/Discuss Documents During Visit,0,06/16/12
40,Review/Discuss Documents During Visit,0,06/17/12
40,Review/Discuss Documents During Visit,2,06/18/12
40,Review/Discuss Documents During Visit,3,06/19/12
40,Review/Discuss Documents During Visit,0,06/20/12
40,Review/Discuss Documents During Visit,0,06/21/12
40,Review/Discuss Documents During Visit,2,06/22/12
40,Review/Discuss Documents During Visit,0,06/23/12
40,Review/Discuss Documents During Visit,0,06/24/12
40,Review/Discuss Documents During Visit,0,06/25/12
40,Review/Discuss Documents During Visit,3,06/26/12
40,Review/Discuss Documents During Visit,2,06/27/12
40,Review/Discuss Documents During Visit,0,06/28/12
40,Review/Discuss Documents During Visit,1,06/29/12
40,Review/Discuss Documents During Visit,0,06/30/12
40,Sign-off/Close Encounter,11,06/01/12
40,Sign-off/Close Encounter,0,06/02/12
40,Sign-off/Close Encounter,0,06/03/12
40,Sign-off/Close Encounter,13,06/04/12
40,Sign-off/Close Encounter,12,06/05/12
40,Sign-off/Close Encounter,10,06/06/12
40,Sign-off/Close Encounter,7,06/07/12
40,Sign-off/Close Encounter,8,06/08/12
40,Sign-off/Close Encounter,0,06/09/12
40,Sign-off/Close Encounter,0,06/10/12
40,Sign-off/Close Encounter,12,06/11/12
40,Sign-off/Close Encounter,3,06/12/12
40,Sign-off/Close Encounter,9,06/13/12
40,Sign-off/Close Encounter,5,06/14/12
40,Sign-off/Close Encounter,15,06/15/12
40,Sign-off/Close Encounter,0,06/16/12
40,Sign-off/Close Encounter,0,06/17/12
40,Sign-off/Close Encounter,9,06/18/12
40,Sign-off/Close Encounter,10,06/19/12
40,Sign-off/Close Encounter,12,06/20/12
40,Sign-off/Close Encounter,6,06/21/12
40,Sign-off/Close Encounter,12,06/22/12
40,Sign-off/Close Encounter,0,06/23/12
40,Sign-off/Close Encounter,0,06/24/12
40,Sign-off/Close Encounter,10,06/25/12
40,Sign-off/Close Encounter,5,06/26/12
40,Sign-off/Close Encounter,10,06/27/12
40,Sign-off/Close Encounter,5,06/28/12
40,Sign-off/Close Encounter,9,06/29/12
40,Sign-off/Close Encounter,0,06/30/12
40,Verify Patient Pharmacy Eligibility,11,06/01/12
40,Verify Patient Pharmacy Eligibility,0,06/02/12
40,Verify Patient Pharmacy Eligibility,0,06/03/12
40,Verify Patient Pharmacy Eligibility,13,06/04/12
40,Verify Patient Pharmacy Eligibility,12,06/05/12
40,Verify Patient Pharmacy Eligibility,10,06/06/12
40,Verify Patient Pharmacy Eligibility,7,06/07/12
40,Verify Patient Pharmacy Eligibility,8,06/08/12
40,Verify Patient Pharmacy Eligibility,0,06/09/12
40,Verify Patient Pharmacy Eligibility,0,06/10/12
40,Verify Patient Pharmacy Eligibility,12,06/11/12
40,Verify Patient Pharmacy Eligibility,3,06/12/12
40,Verify Patient Pharmacy Eligibility,9,06/13/12
40,Verify Patient Pharmacy Eligibility,5,06/14/12
40,Verify Patient Pharmacy Eligibility,15,06/15/12
40,Verify Patient Pharmacy Eligibility,0,06/16/12
40,Verify Patient Pharmacy Eligibility,0,06/17/12
40,Verify Patient Pharmacy Eligibility,9,06/18/12
40,Verify Patient Pharmacy Eligibility,10,06/19/12
40,Verify Patient Pharmacy Eligibility,12,06/20/12
40,Verify Patient Pharmacy Eligibility,6,06/21/12
40,Verify Patient Pharmacy Eligibility,12,06/22/12
40,Verify Patient Pharmacy Eligibility,0,06/23/12
40,Verify Patient Pharmacy Eligibility,0,06/24/12
40,Verify Patient Pharmacy Eligibility,10,06/25/12
40,Verify Patient Pharmacy Eligibility,5,06/26/12
40,Verify Patient Pharmacy Eligibility,10,06/27/12
40,Verify Patient Pharmacy Eligibility,5,06/28/12
40,Verify Patient Pharmacy Eligibility,9,06/29/12
40,Verify Patient Pharmacy Eligibility,0,06/30/12
164,Assess & Diagnose,25,06/01/12
164,Assess & Diagnose,0,06/02/12
164,Assess & Diagnose,0,06/03/12
164,Assess & Diagnose,41,06/04/12
164,Assess & Diagnose,12,06/05/12
164,Assess & Diagnose,27,06/06/12
164,Assess & Diagnose,27,06/07/12
164,Assess & Diagnose,41,06/08/12
164,Assess & Diagnose,0,06/09/12
164,Assess & Diagnose,0,06/10/12
164,Assess & Diagnose,34,06/11/12
164,Assess & Diagnose,11,06/12/12
164,Assess & Diagnose,39,06/13/12
164,Assess & Diagnose,28,06/14/12
164,Assess & Diagnose,26,06/15/12
164,Assess & Diagnose,0,06/16/12
164,Assess & Diagnose,0,06/17/12
164,Assess & Diagnose,38,06/18/12
164,Assess & Diagnose,6,06/19/12
164,Assess & Diagnose,39,06/20/12
164,Assess & Diagnose,25,06/21/12
164,Assess & Diagnose,32,06/22/12
164,Assess & Diagnose,0,06/23/12
164,Assess & Diagnose,0,06/24/12
164,Assess & Diagnose,43,06/25/12
164,Assess & Diagnose,8,06/26/12
164,Assess & Diagnose,41,06/27/12
164,Assess & Diagnose,33,06/28/12
164,Assess & Diagnose,25,06/29/12
164,Assess & Diagnose,0,06/30/12
164,Collect Clinical Encounter Reason,167,06/01/12
164,Collect Clinical Encounter Reason,0,06/02/12
164,Collect Clinical Encounter Reason,0,06/03/12
164,Collect Clinical Encounter Reason,245,06/04/12
164,Collect Clinical Encounter Reason,182,06/05/12
164,Collect Clinical Encounter Reason,217,06/06/12
164,Collect Clinical Encounter Reason,181,06/07/12
164,Collect Clinical Encounter Reason,183,06/08/12
164,Collect Clinical Encounter Reason,0,06/09/12
164,Collect Clinical Encounter Reason,0,06/10/12
164,Collect Clinical Encounter Reason,204,06/11/12
164,Collect Clinical Encounter Reason,181,06/12/12
164,Collect Clinical Encounter Reason,189,06/13/12
164,Collect Clinical Encounter Reason,102,06/14/12
164,Collect Clinical Encounter Reason,160,06/15/12
164,Collect Clinical Encounter Reason,0,06/16/12
164,Collect Clinical Encounter Reason,0,06/17/12
164,Collect Clinical Encounter Reason,193,06/18/12
164,Collect Clinical Encounter Reason,174,06/19/12
164,Collect Clinical Encounter Reason,193,06/20/12
164,Collect Clinical Encounter Reason,115,06/21/12
164,Collect Clinical Encounter Reason,113,06/22/12
164,Collect Clinical Encounter Reason,0,06/23/12
164,Collect Clinical Encounter Reason,0,06/24/12
164,Collect Clinical Encounter Reason,180,06/25/12
164,Collect Clinical Encounter Reason,155,06/26/12
164,Collect Clinical Encounter Reason,180,06/27/12
164,Collect Clinical Encounter Reason,167,06/28/12
164,Collect Clinical Encounter Reason,156,06/29/12
164,Collect Clinical Encounter Reason,0,06/30/12
164,Collect History of Present Illness,203,06/01/12
164,Collect History of Present Illness,0,06/02/12
164,Collect History of Present Illness,0,06/03/12
164,Collect History of Present Illness,295,06/04/12
164,Collect History of Present Illness,208,06/05/12
164,Collect History of Present Illness,243,06/06/12
164,Collect History of Present Illness,228,06/07/12
164,Collect History of Present Illness,200,06/08/12
164,Collect History of Present Illness,0,06/09/12
164,Collect History of Present Illness,0,06/10/12
164,Collect History of Present Illness,225,06/11/12
164,Collect History of Present Illness,200,06/12/12
164,Collect History of Present Illness,244,06/13/12
164,Collect History of Present Illness,165,06/14/12
164,Collect History of Present Illness,193,06/15/12
164,Collect History of Present Illness,0,06/16/12
164,Collect History of Present Illness,0,06/17/12
164,Collect History of Present Illness,235,06/18/12
164,Collect History of Present Illness,219,06/19/12
164,Collect History of Present Illness,242,06/20/12
164,Collect History of Present Illness,180,06/21/12
164,Collect History of Present Illness,129,06/22/12
164,Collect History of Present Illness,0,06/23/12
164,Collect History of Present Illness,0,06/24/12
164,Collect History of Present Illness,217,06/25/12
164,Collect History of Present Illness,198,06/26/12
164,Collect History of Present Illness,253,06/27/12
164,Collect History of Present Illness,253,06/28/12
164,Collect History of Present Illness,223,06/29/12
164,Collect History of Present Illness,0,06/30/12
164,Collect Vitals,803,06/01/12
164,Collect Vitals,0,06/02/12
164,Collect Vitals,0,06/03/12
164,Collect Vitals,1136,06/04/12
164,Collect Vitals,773,06/05/12
164,Collect Vitals,930,06/06/12
164,Collect Vitals,827,06/07/12
164,Collect Vitals,823,06/08/12
164,Collect Vitals,0,06/09/12
164,Collect Vitals,0,06/10/12
164,Collect Vitals,921,06/11/12
164,Collect Vitals,804,06/12/12
164,Collect Vitals,997,06/13/12
164,Collect Vitals,640,06/14/12
164,Collect Vitals,852,06/15/12
164,Collect Vitals,0,06/16/12
164,Collect Vitals,0,06/17/12
164,Collect Vitals,976,06/18/12
164,Collect Vitals,786,06/19/12
164,Collect Vitals,1006,06/20/12
164,Collect Vitals,669,06/21/12
164,Collect Vitals,600,06/22/12
164,Collect Vitals,0,06/23/12
164,Collect Vitals,0,06/24/12
164,Collect Vitals,873,06/25/12
164,Collect Vitals,739,06/26/12
164,Collect Vitals,987,06/27/12
164,Collect Vitals,913,06/28/12
164,Collect Vitals,891,06/29/12
164,Collect Vitals,0,06/30/12
164,Collect/Update Confidential Information,0,06/01/12
164,Collect/Update Confidential Information,0,06/02/12
164,Collect/Update Confidential Information,0,06/03/12
164,Collect/Update Confidential Information,0,06/04/12
164,Collect/Update Confidential Information,0,06/05/12
164,Collect/Update Confidential Information,0,06/06/12
164,Collect/Update Confidential Information,0,06/07/12
164,Collect/Update Confidential Information,0,06/08/12
164,Collect/Update Confidential Information,0,06/09/12
164,Collect/Update Confidential Information,0,06/10/12
164,Collect/Update Confidential Information,0,06/11/12
164,Collect/Update Confidential Information,0,06/12/12
164,Collect/Update Confidential Information,0,06/13/12
164,Collect/Update Confidential Information,0,06/14/12
164,Collect/Update Confidential Information,0,06/15/12
164,Collect/Update Confidential Information,0,06/16/12
164,Collect/Update Confidential Information,0,06/17/12
164,Collect/Update Confidential Information,0,06/18/12
164,Collect/Update Confidential Information,0,06/19/12
164,Collect/Update Confidential Information,0,06/20/12
164,Collect/Update Confidential Information,0,06/21/12
164,Collect/Update Confidential Information,0,06/22/12
164,Collect/Update Confidential Information,0,06/23/12
164,Collect/Update Confidential Information,0,06/24/12
164,Collect/Update Confidential Information,0,06/25/12
164,Collect/Update Confidential Information,0,06/26/12
164,Collect/Update Confidential Information,0,06/27/12
164,Collect/Update Confidential Information,0,06/28/12
164,Collect/Update Confidential Information,0,06/29/12
164,Collect/Update Confidential Information,0,06/30/12
164,Collect/Update Social History,122,06/01/12
164,Collect/Update Social History,0,06/02/12
164,Collect/Update Social History,0,06/03/12
164,Collect/Update Social History,176,06/04/12
164,Collect/Update Social History,118,06/05/12
164,Collect/Update Social History,110,06/06/12
164,Collect/Update Social History,130,06/07/12
164,Collect/Update Social History,120,06/08/12
164,Collect/Update Social History,0,06/09/12
164,Collect/Update Social History,0,06/10/12
164,Collect/Update Social History,114,06/11/12
164,Collect/Update Social History,134,06/12/12
164,Collect/Update Social History,150,06/13/12
164,Collect/Update Social History,112,06/14/12
164,Collect/Update Social History,130,06/15/12
164,Collect/Update Social History,0,06/16/12
164,Collect/Update Social History,0,06/17/12
164,Collect/Update Social History,140,06/18/12
164,Collect/Update Social History,140,06/19/12
164,Collect/Update Social History,144,06/20/12
164,Collect/Update Social History,91,06/21/12
164,Collect/Update Social History,86,06/22/12
164,Collect/Update Social History,0,06/23/12
164,Collect/Update Social History,0,06/24/12
164,Collect/Update Social History,136,06/25/12
164,Collect/Update Social History,127,06/26/12
164,Collect/Update Social History,158,06/27/12
164,Collect/Update Social History,156,06/28/12
164,Collect/Update Social History,136,06/29/12
164,Collect/Update Social History,0,06/30/12
164,Collect/Update Special History,0,06/01/12
164,Collect/Update Special History,0,06/02/12
164,Collect/Update Special History,0,06/03/12
164,Collect/Update Special History,0,06/04/12
164,Collect/Update Special History,0,06/05/12
164,Collect/Update Special History,0,06/06/12
164,Collect/Update Special History,0,06/07/12
164,Collect/Update Special History,0,06/08/12
164,Collect/Update Special History,0,06/09/12
164,Collect/Update Special History,0,06/10/12
164,Collect/Update Special History,0,06/11/12
164,Collect/Update Special History,0,06/12/12
164,Collect/Update Special History,0,06/13/12
164,Collect/Update Special History,0,06/14/12
164,Collect/Update Special History,0,06/15/12
164,Collect/Update Special History,0,06/16/12
164,Collect/Update Special History,0,06/17/12
164,Collect/Update Special History,0,06/18/12
164,Collect/Update Special History,0,06/19/12
164,Collect/Update Special History,0,06/20/12
164,Collect/Update Special History,0,06/21/12
164,Collect/Update Special History,0,06/22/12
164,Collect/Update Special History,0,06/23/12
164,Collect/Update Special History,0,06/24/12
164,Collect/Update Special History,0,06/25/12
164,Collect/Update Special History,0,06/26/12
164,Collect/Update Special History,0,06/27/12
164,Collect/Update Special History,0,06/28/12
164,Collect/Update Special History,0,06/29/12
164,Collect/Update Special History,0,06/30/12
164,Collect/Update/Review Patient Provider List Information,0,06/01/12
164,Collect/Update/Review Patient Provider List Information,0,06/02/12
164,Collect/Update/Review Patient Provider List Information,0,06/03/12
164,Collect/Update/Review Patient Provider List Information,0,06/04/12
164,Collect/Update/Review Patient Provider List Information,1,06/05/12
164,Collect/Update/Review Patient Provider List Information,0,06/06/12
164,Collect/Update/Review Patient Provider List Information,0,06/07/12
164,Collect/Update/Review Patient Provider List Information,1,06/08/12
164,Collect/Update/Review Patient Provider List Information,0,06/09/12
164,Collect/Update/Review Patient Provider List Information,0,06/10/12
164,Collect/Update/Review Patient Provider List Information,1,06/11/12
164,Collect/Update/Review Patient Provider List Information,0,06/12/12
164,Collect/Update/Review Patient Provider List Information,3,06/13/12
164,Collect/Update/Review Patient Provider List Information,0,06/14/12
164,Collect/Update/Review Patient Provider List Information,0,06/15/12
164,Collect/Update/Review Patient Provider List Information,0,06/16/12
164,Collect/Update/Review Patient Provider List Information,0,06/17/12
164,Collect/Update/Review Patient Provider List Information,0,06/18/12
164,Collect/Update/Review Patient Provider List Information,0,06/19/12
164,Collect/Update/Review Patient Provider List Information,0,06/20/12
164,Collect/Update/Review Patient Provider List Information,0,06/21/12
164,Collect/Update/Review Patient Provider List Information,0,06/22/12
164,Collect/Update/Review Patient Provider List Information,0,06/23/12
164,Collect/Update/Review Patient Provider List Information,0,06/24/12
164,Collect/Update/Review Patient Provider List Information,0,06/25/12
164,Collect/Update/Review Patient Provider List Information,1,06/26/12
164,Collect/Update/Review Patient Provider List Information,0,06/27/12
164,Collect/Update/Review Patient Provider List Information,1,06/28/12
164,Collect/Update/Review Patient Provider List Information,1,06/29/12
164,Collect/Update/Review Patient Provider List Information,0,06/30/12
164,Conduct & Document Evaluation & Management,0,06/01/12
164,Conduct & Document Evaluation & Management,0,06/02/12
164,Conduct & Document Evaluation & Management,0,06/03/12
164,Conduct & Document Evaluation & Management,0,06/04/12
164,Conduct & Document Evaluation & Management,0,06/05/12
164,Conduct & Document Evaluation & Management,0,06/06/12
164,Conduct & Document Evaluation & Management,0,06/07/12
164,Conduct & Document Evaluation & Management,0,06/08/12
164,Conduct & Document Evaluation & Management,0,06/09/12
164,Conduct & Document Evaluation & Management,0,06/10/12
164,Conduct & Document Evaluation & Management,0,06/11/12
164,Conduct & Document Evaluation & Management,0,06/12/12
164,Conduct & Document Evaluation & Management,0,06/13/12
164,Conduct & Document Evaluation & Management,0,06/14/12
164,Conduct & Document Evaluation & Management,0,06/15/12
164,Conduct & Document Evaluation & Management,0,06/16/12
164,Conduct & Document Evaluation & Management,0,06/17/12
164,Conduct & Document Evaluation & Management,0,06/18/12
164,Conduct & Document Evaluation & Management,0,06/19/12
164,Conduct & Document Evaluation & Management,0,06/20/12
164,Conduct & Document Evaluation & Management,0,06/21/12
164,Conduct & Document Evaluation & Management,0,06/22/12
164,Conduct & Document Evaluation & Management,0,06/23/12
164,Conduct & Document Evaluation & Management,0,06/24/12
164,Conduct & Document Evaluation & Management,0,06/25/12
164,Conduct & Document Evaluation & Management,0,06/26/12
164,Conduct & Document Evaluation & Management,0,06/27/12
164,Conduct & Document Evaluation & Management,0,06/28/12
164,Conduct & Document Evaluation & Management,0,06/29/12
164,Conduct & Document Evaluation & Management,0,06/30/12
164,Conduct Physical Exam,191,06/01/12
164,Conduct Physical Exam,0,06/02/12
164,Conduct Physical Exam,0,06/03/12
164,Conduct Physical Exam,288,06/04/12
164,Conduct Physical Exam,217,06/05/12
164,Conduct Physical Exam,279,06/06/12
164,Conduct Physical Exam,273,06/07/12
164,Conduct Physical Exam,182,06/08/12
164,Conduct Physical Exam,0,06/09/12
164,Conduct Physical Exam,0,06/10/12
164,Conduct Physical Exam,234,06/11/12
164,Conduct Physical Exam,205,06/12/12
164,Conduct Physical Exam,244,06/13/12
164,Conduct Physical Exam,209,06/14/12
164,Conduct Physical Exam,208,06/15/12
164,Conduct Physical Exam,0,06/16/12
164,Conduct Physical Exam,0,06/17/12
164,Conduct Physical Exam,251,06/18/12
164,Conduct Physical Exam,196,06/19/12
164,Conduct Physical Exam,235,06/20/12
164,Conduct Physical Exam,213,06/21/12
164,Conduct Physical Exam,167,06/22/12
164,Conduct Physical Exam,0,06/23/12
164,Conduct Physical Exam,0,06/24/12
164,Conduct Physical Exam,244,06/25/12
164,Conduct Physical Exam,223,06/26/12
164,Conduct Physical Exam,304,06/27/12
164,Conduct Physical Exam,283,06/28/12
164,Conduct Physical Exam,202,06/29/12
164,Conduct Physical Exam,0,06/30/12
164,Conduct Procedure,4,06/01/12
164,Conduct Procedure,0,06/02/12
164,Conduct Procedure,0,06/03/12
164,Conduct Procedure,2,06/04/12
164,Conduct Procedure,0,06/05/12
164,Conduct Procedure,0,06/06/12
164,Conduct Procedure,4,06/07/12
164,Conduct Procedure,2,06/08/12
164,Conduct Procedure,0,06/09/12
164,Conduct Procedure,0,06/10/12
164,Conduct Procedure,0,06/11/12
164,Conduct Procedure,2,06/12/12
164,Conduct Procedure,2,06/13/12
164,Conduct Procedure,0,06/14/12
164,Conduct Procedure,0,06/15/12
164,Conduct Procedure,0,06/16/12
164,Conduct Procedure,0,06/17/12
164,Conduct Procedure,0,06/18/12
164,Conduct Procedure,0,06/19/12
164,Conduct Procedure,4,06/20/12
164,Conduct Procedure,4,06/21/12
164,Conduct Procedure,0,06/22/12
164,Conduct Procedure,0,06/23/12
164,Conduct Procedure,0,06/24/12
164,Conduct Procedure,4,06/25/12
164,Conduct Procedure,3,06/26/12
164,Conduct Procedure,4,06/27/12
164,Conduct Procedure,0,06/28/12
164,Conduct Procedure,2,06/29/12
164,Conduct Procedure,0,06/30/12
164,Conduct Review of Systems,140,06/01/12
164,Conduct Review of Systems,0,06/02/12
164,Conduct Review of Systems,0,06/03/12
164,Conduct Review of Systems,122,06/04/12
164,Conduct Review of Systems,60,06/05/12
164,Conduct Review of Systems,88,06/06/12
164,Conduct Review of Systems,100,06/07/12
164,Conduct Review of Systems,112,06/08/12
164,Conduct Review of Systems,0,06/09/12
164,Conduct Review of Systems,0,06/10/12
164,Conduct Review of Systems,108,06/11/12
164,Conduct Review of Systems,78,06/12/12
164,Conduct Review of Systems,138,06/13/12
164,Conduct Review of Systems,104,06/14/12
164,Conduct Review of Systems,146,06/15/12
164,Conduct Review of Systems,0,06/16/12
164,Conduct Review of Systems,0,06/17/12
164,Conduct Review of Systems,106,06/18/12
164,Conduct Review of Systems,86,06/19/12
164,Conduct Review of Systems,182,06/20/12
164,Conduct Review of Systems,78,06/21/12
164,Conduct Review of Systems,118,06/22/12
164,Conduct Review of Systems,0,06/23/12
164,Conduct Review of Systems,0,06/24/12
164,Conduct Review of Systems,68,06/25/12
164,Conduct Review of Systems,58,06/26/12
164,Conduct Review of Systems,110,06/27/12
164,Conduct Review of Systems,112,06/28/12
164,Conduct Review of Systems,142,06/29/12
164,Conduct Review of Systems,0,06/30/12
164,Creating/Sending Out Orders,147,06/01/12
164,Creating/Sending Out Orders,0,06/02/12
164,Creating/Sending Out Orders,2,06/03/12
164,Creating/Sending Out Orders,264,06/04/12
164,Creating/Sending Out Orders,199,06/05/12
164,Creating/Sending Out Orders,227,06/06/12
164,Creating/Sending Out Orders,195,06/07/12
164,Creating/Sending Out Orders,154,06/08/12
164,Creating/Sending Out Orders,2,06/09/12
164,Creating/Sending Out Orders,2,06/10/12
164,Creating/Sending Out Orders,200,06/11/12
164,Creating/Sending Out Orders,147,06/12/12
164,Creating/Sending Out Orders,197,06/13/12
164,Creating/Sending Out Orders,164,06/14/12
164,Creating/Sending Out Orders,162,06/15/12
164,Creating/Sending Out Orders,4,06/16/12
164,Creating/Sending Out Orders,4,06/17/12
164,Creating/Sending Out Orders,194,06/18/12
164,Creating/Sending Out Orders,174,06/19/12
164,Creating/Sending Out Orders,231,06/20/12
164,Creating/Sending Out Orders,161,06/21/12
164,Creating/Sending Out Orders,148,06/22/12
164,Creating/Sending Out Orders,4,06/23/12
164,Creating/Sending Out Orders,0,06/24/12
164,Creating/Sending Out Orders,213,06/25/12
164,Creating/Sending Out Orders,142,06/26/12
164,Creating/Sending Out Orders,225,06/27/12
164,Creating/Sending Out Orders,223,06/28/12
164,Creating/Sending Out Orders,161,06/29/12
164,Creating/Sending Out Orders,8,06/30/12
164,Enter Patient Flow Tracking,95,06/01/12
164,Enter Patient Flow Tracking,0,06/02/12
164,Enter Patient Flow Tracking,0,06/03/12
164,Enter Patient Flow Tracking,157,06/04/12
164,Enter Patient Flow Tracking,119,06/05/12
164,Enter Patient Flow Tracking,122,06/06/12
164,Enter Patient Flow Tracking,110,06/07/12
164,Enter Patient Flow Tracking,95,06/08/12
164,Enter Patient Flow Tracking,0,06/09/12
164,Enter Patient Flow Tracking,0,06/10/12
164,Enter Patient Flow Tracking,93,06/11/12
164,Enter Patient Flow Tracking,113,06/12/12
164,Enter Patient Flow Tracking,132,06/13/12
164,Enter Patient Flow Tracking,86,06/14/12
164,Enter Patient Flow Tracking,120,06/15/12
164,Enter Patient Flow Tracking,0,06/16/12
164,Enter Patient Flow Tracking,0,06/17/12
164,Enter Patient Flow Tracking,136,06/18/12
164,Enter Patient Flow Tracking,95,06/19/12
164,Enter Patient Flow Tracking,147,06/20/12
164,Enter Patient Flow Tracking,85,06/21/12
164,Enter Patient Flow Tracking,77,06/22/12
164,Enter Patient Flow Tracking,0,06/23/12
164,Enter Patient Flow Tracking,0,06/24/12
164,Enter Patient Flow Tracking,96,06/25/12
164,Enter Patient Flow Tracking,84,06/26/12
164,Enter Patient Flow Tracking,116,06/27/12
164,Enter Patient Flow Tracking,122,06/28/12
164,Enter Patient Flow Tracking,92,06/29/12
164,Enter Patient Flow Tracking,0,06/30/12
164,Interpret Incoming Clinical Data,4,06/01/12
164,Interpret Incoming Clinical Data,0,06/02/12
164,Interpret Incoming Clinical Data,0,06/03/12
164,Interpret Incoming Clinical Data,5,06/04/12
164,Interpret Incoming Clinical Data,13,06/05/12
164,Interpret Incoming Clinical Data,10,06/06/12
164,Interpret Incoming Clinical Data,10,06/07/12
164,Interpret Incoming Clinical Data,2,06/08/12
164,Interpret Incoming Clinical Data,0,06/09/12
164,Interpret Incoming Clinical Data,0,06/10/12
164,Interpret Incoming Clinical Data,2,06/11/12
164,Interpret Incoming Clinical Data,4,06/12/12
164,Interpret Incoming Clinical Data,5,06/13/12
164,Interpret Incoming Clinical Data,8,06/14/12
164,Interpret Incoming Clinical Data,4,06/15/12
164,Interpret Incoming Clinical Data,0,06/16/12
164,Interpret Incoming Clinical Data,0,06/17/12
164,Interpret Incoming Clinical Data,5,06/18/12
164,Interpret Incoming Clinical Data,3,06/19/12
164,Interpret Incoming Clinical Data,8,06/20/12
164,Interpret Incoming Clinical Data,10,06/21/12
164,Interpret Incoming Clinical Data,3,06/22/12
164,Interpret Incoming Clinical Data,0,06/23/12
164,Interpret Incoming Clinical Data,0,06/24/12
164,Interpret Incoming Clinical Data,12,06/25/12
164,Interpret Incoming Clinical Data,13,06/26/12
164,Interpret Incoming Clinical Data,8,06/27/12
164,Interpret Incoming Clinical Data,13,06/28/12
164,Interpret Incoming Clinical Data,2,06/29/12
164,Interpret Incoming Clinical Data,0,06/30/12
164,Plan For or Schedule Follow-Up Appointment,20,06/01/12
164,Plan For or Schedule Follow-Up Appointment,0,06/02/12
164,Plan For or Schedule Follow-Up Appointment,0,06/03/12
164,Plan For or Schedule Follow-Up Appointment,16,06/04/12
164,Plan For or Schedule Follow-Up Appointment,17,06/05/12
164,Plan For or Schedule Follow-Up Appointment,14,06/06/12
164,Plan For or Schedule Follow-Up Appointment,14,06/07/12
164,Plan For or Schedule Follow-Up Appointment,12,06/08/12
164,Plan For or Schedule Follow-Up Appointment,0,06/09/12
164,Plan For or Schedule Follow-Up Appointment,0,06/10/12
164,Plan For or Schedule Follow-Up Appointment,13,06/11/12
164,Plan For or Schedule Follow-Up Appointment,23,06/12/12
164,Plan For or Schedule Follow-Up Appointment,25,06/13/12
164,Plan For or Schedule Follow-Up Appointment,7,06/14/12
164,Plan For or Schedule Follow-Up Appointment,19,06/15/12
164,Plan For or Schedule Follow-Up Appointment,0,06/16/12
164,Plan For or Schedule Follow-Up Appointment,0,06/17/12
164,Plan For or Schedule Follow-Up Appointment,10,06/18/12
164,Plan For or Schedule Follow-Up Appointment,21,06/19/12
164,Plan For or Schedule Follow-Up Appointment,24,06/20/12
164,Plan For or Schedule Follow-Up Appointment,12,06/21/12
164,Plan For or Schedule Follow-Up Appointment,7,06/22/12
164,Plan For or Schedule Follow-Up Appointment,0,06/23/12
164,Plan For or Schedule Follow-Up Appointment,0,06/24/12
164,Plan For or Schedule Follow-Up Appointment,5,06/25/12
164,Plan For or Schedule Follow-Up Appointment,11,06/26/12
164,Plan For or Schedule Follow-Up Appointment,13,06/27/12
164,Plan For or Schedule Follow-Up Appointment,12,06/28/12
164,Plan For or Schedule Follow-Up Appointment,17,06/29/12
164,Plan For or Schedule Follow-Up Appointment,0,06/30/12
164,Review Social History,61,06/01/12
164,Review Social History,0,06/02/12
164,Review Social History,0,06/03/12
164,Review Social History,88,06/04/12
164,Review Social History,58,06/05/12
164,Review Social History,55,06/06/12
164,Review Social History,65,06/07/12
164,Review Social History,60,06/08/12
164,Review Social History,0,06/09/12
164,Review Social History,0,06/10/12
164,Review Social History,57,06/11/12
164,Review Social History,67,06/12/12
164,Review Social History,75,06/13/12
164,Review Social History,56,06/14/12
164,Review Social History,65,06/15/12
164,Review Social History,0,06/16/12
164,Review Social History,0,06/17/12
164,Review Social History,70,06/18/12
164,Review Social History,69,06/19/12
164,Review Social History,72,06/20/12
164,Review Social History,47,06/21/12
164,Review Social History,43,06/22/12
164,Review Social History,0,06/23/12
164,Review Social History,0,06/24/12
164,Review Social History,68,06/25/12
164,Review Social History,63,06/26/12
164,Review Social History,79,06/27/12
164,Review Social History,78,06/28/12
164,Review Social History,67,06/29/12
164,Review Social History,0,06/30/12
164,Review Special History,0,06/01/12
164,Review Special History,0,06/02/12
164,Review Special History,0,06/03/12
164,Review Special History,0,06/04/12
164,Review Special History,0,06/05/12
164,Review Special History,0,06/06/12
164,Review Special History,0,06/07/12
164,Review Special History,0,06/08/12
164,Review Special History,0,06/09/12
164,Review Special History,0,06/10/12
164,Review Special History,0,06/11/12
164,Review Special History,0,06/12/12
164,Review Special History,0,06/13/12
164,Review Special History,1,06/14/12
164,Review Special History,0,06/15/12
